config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,annual_pct,vol_pct,sharpe,sortino,max_dd_pct,calmar,n_liquidations,n_top_ups,n_forced_closes,n_skipped_opens_capital,total_funding,total_fees,final_equity
A_research,U3-new,5.0,150.0,4,0.3,-0.15,120,-42.06757369830394,31.828413653547905,-0.32586500478202124,-0.06100064940939941,54.50081750488367,-0.7718705080806243,1,2,1,5402,341.12276311019053,761.9809872360808,579.1417758741102
A_research,U3-new,5.0,150.0,5,0.3,-0.15,120,-42.06757369830394,31.828413653547905,-0.32586500478202124,-0.06100064940939941,54.50081750488367,-0.7718705080806243,1,2,1,5402,341.12276311019053,761.9809872360808,579.1417758741102
A_research,U4,3.0,100.0,3,0.3,-0.15,120,0.02680924486002656,0.02085555618520503,2.5066115249141876,0.20223928423054413,0.012513368728189981,2.1424482441431607,0,0,0,0,38.39560894085094,38.12751649225061,1000.2680924486003
A_research,U4,3.0,100.0,4,0.3,-0.15,120,0.02680924486002656,0.02085555618520503,2.5066115249141876,0.20223928423054413,0.012513368728189981,2.1424482441431607,0,0,0,0,38.39560894085094,38.12751649225061,1000.2680924486003
A_research,U4,3.0,100.0,5,0.3,-0.15,120,0.02680924486002656,0.02085555618520503,2.5066115249141876,0.20223928423054413,0.012513368728189981,2.1424482441431607,0,0,0,0,38.39560894085094,38.12751649225061,1000.2680924486003
A_research,U4,3.0,150.0,3,0.3,-0.15,120,0.04021386729002874,0.031280688252607734,2.5067077537229117,0.20224677623517578,0.018766364368731265,2.1428693645655494,0,0,0,0,57.59341341127644,57.19127473837602,1000.4021386729004
A_research,U4,3.0,150.0,4,0.3,-0.15,120,0.04021386729002874,0.031280688252607734,2.5067077537229117,0.20224677623517578,0.018766364368731265,2.1428693645655494,0,0,0,0,57.59341341127644,57.19127473837602,1000.4021386729004
A_research,U4,3.0,150.0,5,0.3,-0.15,120,0.04021386729002874,0.031280688252607734,2.5067077537229117,0.20224677623517578,0.018766364368731265,2.1428693645655494,0,0,0,0,57.59341341127644,57.19127473837602,1000.4021386729004
A_research,U4,5.0,100.0,3,0.3,-0.15,120,0.026809244860048764,0.02085555618519647,2.5066115249089878,0.20223928423017082,0.012513368728178615,2.142448244146881,0,0,0,0,58.395608940851,58.12751649225061,1000.2680924486004
A_research,U4,5.0,100.0,4,0.3,-0.15,120,0.026809244860048764,0.02085555618519647,2.5066115249089878,0.20223928423017082,0.012513368728178615,2.142448244146881,0,0,0,0,58.395608940851,58.12751649225061,1000.2680924486004
