ts_ms,coin,funding_rate_normalized,annualized_pct
1687568400118,LINK,4.54186e-05,39.786694
1687572000013,LINK,5.28282e-05,46.277503
1687575600139,LINK,3.47715e-05,30.459834
1687579200142,LINK,1.236e-05,10.82736
1687582800017,LINK,9.0831e-06,7.956796
1687586400065,LINK,1.4208e-05,12.446208
1687590000097,LINK,9.8042e-06,8.588479
1687593600170,LINK,7.8671e-06,6.89158
1687597200042,LINK,3.75733e-05,32.914211
1687600800188,LINK,2.85021e-05,24.96784
1687604400177,LINK,3.11321e-05,27.27172
1687608000182,LINK,1.69248e-05,14.826125
1687611600056,LINK,1.47843e-05,12.951047
1687615200140,LINK,9.1164e-06,7.985966
1687618800270,LINK,8.861e-07,0.776224
1687622400011,LINK,4.57995e-05,40.120362
1687626000119,LINK,4.64484e-05,40.688798
1687629600098,LINK,2.56446e-05,22.46467
1687633200118,LINK,1.44427e-05,12.651805
1687636800106,LINK,1.38829e-05,12.16142
1687640400164,LINK,3.07206e-05,26.911246
1687644000166,LINK,4.54128e-05,39.781613
1687647600203,LINK,3.79663e-05,33.258479
1687651200049,LINK,1.62116e-05,14.201362
1687654800150,LINK,1.4456e-05,12.663456
1687658400006,LINK,2.15942e-05,18.916519
1687662000143,LINK,1.1018e-05,9.651768
1687665600025,LINK,-1.24291e-05,-10.887892
1687669200089,LINK,1.569e-07,0.137444
1687672800028,LINK,1.6783e-06,1.470191
1687676400121,LINK,1.96341e-05,17.199472
1687680000061,LINK,8.6e-08,0.075336
1687683600152,LINK,3.02347e-05,26.485597
1687687200201,LINK,1.6864e-05,14.772864
1687690800134,LINK,2.0937e-06,1.834081
1687694400095,LINK,7.075e-06,6.1977
1687698000066,LINK,5.1055e-06,4.472418
1687701600284,LINK,1.15051e-05,10.078468
1687705200044,LINK,1.79965e-05,15.764934
1687708800047,LINK,1.68404e-05,14.75219
1687712400163,LINK,2.20461e-05,19.312384
1687716000153,LINK,1.36245e-05,11.935062
1687719600045,LINK,2.17088e-05,19.016909
1687723200276,LINK,-1.4671e-06,-1.28518
1687726800173,LINK,-2.7586e-05,-24.165336
1687730400042,LINK,-2.70387e-05,-23.685901
1687734000378,LINK,-5.23776e-05,-45.882778
1687737600147,LINK,-2.67444e-05,-23.428094
1687741200115,LINK,8.4991e-06,7.445212
1687744800029,LINK,3.30537e-05,28.955041
1687748400161,LINK,2.0609e-06,1.805348
1687752000021,LINK,3.3206e-06,2.908846
1687755600193,LINK,-1.8001e-06,-1.576888
1687759200139,LINK,5.6396e-06,4.94029
1687762800102,LINK,2.04016e-05,17.871802
1687766400077,LINK,-3.19054e-05,-27.94913
1687770000117,LINK,-3.20865e-05,-28.107774
1687773600047,LINK,-3.66254e-05,-32.08385
1687777200013,LINK,-3.10532e-05,-27.202603
1687780800056,LINK,-3.41205e-05,-29.889558
