ts_ms,coin,funding_rate_normalized,annualized_pct
1687528800048,DOGE,-7.23534e-05,-63.381578
1687532400452,DOGE,-5.51497e-05,-48.311137
1687536000030,DOGE,-6.37853e-05,-55.875923
1687539600143,DOGE,-3.89767e-05,-34.143589
1687543200101,DOGE,-3.87156e-05,-33.914866
1687546800082,DOGE,-3.84501e-05,-33.682288
1687550400003,DOGE,-3.54644e-05,-31.066814
1687554000058,DOGE,-4.38693e-05,-38.429507
1687557600989,DOGE,-2.44824e-05,-21.446582
1687561200014,DOGE,-3.90783e-05,-34.232591
1687564800118,DOGE,-1.42836e-05,-12.512434
1687568400118,DOGE,-1.68193e-05,-14.733707
1687572000013,DOGE,-1.98964e-05,-17.429246
1687575600139,DOGE,-4.5232e-06,-3.962323
1687579200142,DOGE,-1.92226e-05,-16.838998
1687582800017,DOGE,-1.30201e-05,-11.405608
1687586400065,DOGE,-2.93289e-05,-25.692116
1687590000097,DOGE,-3.15442e-05,-27.632719
1687593600170,DOGE,-3.59983e-05,-31.534511
1687597200042,DOGE,-5.946e-06,-5.208696
1687600800188,DOGE,-1.19957e-05,-10.508233
1687604400177,DOGE,-2.52106e-05,-22.084486
1687608000182,DOGE,-3.48531e-05,-30.531316
1687611600056,DOGE,-3.43958e-05,-30.130721
1687615200140,DOGE,-4.41138e-05,-38.643689
1687618800270,DOGE,-4.68524e-05,-41.042702
1687622400011,DOGE,-4.34444e-05,-38.057294
1687626000119,DOGE,-4.76722e-05,-41.760847
1687629600098,DOGE,-5.48575e-05,-48.05517
1687633200118,DOGE,-5.96628e-05,-52.264613
1687636800106,DOGE,-6.24865e-05,-54.738174
1687640400164,DOGE,-4.61434e-05,-40.421618
1687644000166,DOGE,-4.82259e-05,-42.245888
1687647600203,DOGE,-3.46158e-05,-30.323441
1687651200049,DOGE,-4.45398e-05,-39.016865
1687654800150,DOGE,-3.35866e-05,-29.421862
1687658400006,DOGE,-3.02754e-05,-26.52125
1687662000143,DOGE,-3.94063e-05,-34.519919
1687665600025,DOGE,-3.39916e-05,-29.776642
1687669200089,DOGE,-2.09254e-05,-18.33065
1687672800028,DOGE,-2.55095e-05,-22.346322
1687676400121,DOGE,-1.02008e-05,-8.935901
1687680000061,DOGE,-1.09261e-05,-9.571264
1687683600152,DOGE,-5.099e-07,-0.446672
1687687200201,DOGE,-8.9195e-06,-7.813482
1687690800134,DOGE,-2.44906e-05,-21.453766
1687694400095,DOGE,-9.6039e-06,-8.413016
1687698000066,DOGE,-1.27715e-05,-11.187834
1687701600284,DOGE,-2.89725e-05,-25.37991
1687705200044,DOGE,-4.11216e-05,-36.022522
1687708800047,DOGE,-4.99588e-05,-43.763909
1687712400163,DOGE,-3.97481e-05,-34.819336
1687716000153,DOGE,-2.95536e-05,-25.888954
1687719600045,DOGE,-2.08943e-05,-18.303407
1687723200276,DOGE,-5.7602e-06,-5.045935
1687726800173,DOGE,-2.35375e-05,-20.61885
1687730400042,DOGE,-2.05191e-05,-17.974732
1687734000378,DOGE,-3.247e-05,-28.44372
1687737600147,DOGE,-3.38268e-05,-29.632277
1687741200115,DOGE,-2.08752e-05,-18.286675
1687744800029,DOGE,-4.95948e-05,-43.445045
1687748400161,DOGE,-4.94263e-05,-43.297439
1687752000021,DOGE,-6.66289e-05,-58.366916
1687755600193,DOGE,-6.0061e-05,-52.613436
1687759200139,DOGE,-5.62969e-05,-49.316084
1687762800102,DOGE,-5.63303e-05,-49.345343
1687766400077,DOGE,-5.63194e-05,-49.335794
1687770000117,DOGE,-5.06485e-05,-44.368086
1687773600047,DOGE,-5.54508e-05,-48.574901
1687777200013,DOGE,-5.08895e-05,-44.579202
1687780800056,DOGE,-3.54281e-05,-31.035016
1687784400110,DOGE,-4.10765e-05,-35.983014
1687788000104,DOGE,-4.38144e-05,-38.381414
1687791600160,DOGE,-4.31019e-05,-37.757264
1687795200080,DOGE,-4.6834e-05,-41.026584
1687798800279,DOGE,-5.99201e-05,-52.490008
1687802400011,DOGE,-7.45375e-05,-65.29485
1687806000098,DOGE,-6.17777e-05,-54.117265
1687809600033,DOGE,-7.68629e-05,-67.3319
1687813200084,DOGE,-9.0079e-05,-78.909204
1687816800010,DOGE,-8.45566e-05,-74.071582
1687820400151,DOGE,-8.09295e-05,-70.894242
1687824000015,DOGE,-9.93728e-05,-87.050573
